seed12466 w1  rows r=4199 d=4199
 idx acc t  bs   addr  qs | eust pop avl cnt | req rdy strt | opc/op2 addr | off len idly next
 676  54 Tw MEMR 4a950 - |   43   0   2   2 |   0   0    0 | fl=0 ext=0 evd=0 ff=0 late=0 pf=1 own/dhi=0/0 law=0/0/0/10/0 want/fire=0/0/0 |  0f/39 q=06 02ccf |   1   0    0   42 dly=0 occ/age=2/0 g=0 popsr=00 a4cnt=0 twc=1/4/1/1 imm/late=0/0 hold/tw2/anch=0/0/0 iedly=0 off0/ov/lrtw2=1/0/1 a4cy/early=0/0 a4used/dly/hold/cl=4/0/0/0 done/rd/t4/br/lg/twp=0/0/0/1/0/1
 677  54 Tw MEMR 4a950 - |   43   0   2   2 |   0   0    0 | fl=0 ext=0 evd=0 ff=0 late=0 pf=1 own/dhi=0/0 law=0/0/0/10/0 want/fire=0/0/0 |  0f/39 q=06 02ccf |   1   0    0   42 dly=0 occ/age=2/0 g=0 popsr=00 a4cnt=0 twc=1/4/1/1 imm/late=0/0 hold/tw2/anch=0/0/0 iedly=0 off0/ov/lrtw2=1/0/1 a4cy/early=0/0 a4used/dly/hold/cl=4/0/0/0 done/rd/t4/br/lg/twp=0/0/0/1/0/1
 678  54 Tw MEMR 4a950 - |   43   0   2   2 |   0   0    0 | fl=0 ext=0 evd=0 ff=0 late=0 pf=1 own/dhi=0/0 law=0/0/0/10/0 want/fire=0/0/0 |  0f/39 q=06 02ccf |   1   0    0   42 dly=0 occ/age=2/0 g=0 popsr=00 a4cnt=0 twc=1/4/1/1 imm/late=0/0 hold/tw2/anch=0/0/0 iedly=0 off0/ov/lrtw2=1/0/1 a4cy/early=0/0 a4used/dly/hold/cl=4/0/0/0 done/rd/t4/br/lg/twp=0/0/0/1/0/1
 679  54 Tw MEMR 4a950 - |   43   0   2   2 |   0   0    0 | fl=0 ext=0 evd=0 ff=0 late=0 pf=1 own/dhi=0/0 law=0/0/0/10/0 want/fire=0/0/0 |  0f/39 q=06 02ccf |   1   0    0   42 dly=0 occ/age=2/0 g=0 popsr=00 a4cnt=0 twc=1/4/1/1 imm/late=0/0 hold/tw2/anch=0/0/0 iedly=0 off0/ov/lrtw2=1/0/1 a4cy/early=0/0 a4used/dly/hold/cl=4/0/0/0 done/rd/t4/br/lg/twp=0/0/0/1/0/1
 680  54 T4 PASV 4a950 - |   43   0   2   2 |   0   0    0 | fl=0 ext=0 evd=0 ff=0 late=0 pf=1 own/dhi=0/0 law=0/0/0/13/0 want/fire=0/0/0 |  0f/39 q=06 02ccf |   1   0    0   42 dly=0 occ/age=2/0 g=1 popsr=00 a4cnt=0 twc=1/4/1/1 imm/late=0/0 hold/tw2/anch=0/0/0 iedly=0 off0/ov/lrtw2=1/0/1 a4cy/early=0/0 a4used/dly/hold/cl=4/0/0/0 done/rd/t4/br/lg/twp=0/0/1/1/0/1
 681  54 Ti CODE 00522 - |   43   0   2   2 |   0   0    0 | fl=0 ext=1 evd=0 ff=0 late=0 pf=1 own/dhi=0/0 law=0/0/0/13/0 want/fire=0/1/4 |  0f/39 q=06 02ccf |   1   0    0   42 dly=0 occ/age=2/0 g=0 popsr=00 a4cnt=0 twc=0/4/1/1 imm/late=0/0 hold/tw2/anch=0/0/0 iedly=0 off0/ov/lrtw2=1/0/1 a4cy/early=0/0 a4used/dly/hold/cl=4/0/0/0 done/rd/t4/br/lg/twp=1/0/0/1/0/0
 682  55 T1 CODE 00522 - |   41   0   2   2 |   0   0    0 | fl=0 ext=0 evd=0 ff=0 late=0 pf=1 own/dhi=0/0 law=0/0/0/13/0 want/fire=0/0/0 |  0f/39 q=06 02ccf |   1   0    3   48 dly=0 occ/age=4/0 g=0 popsr=00 a4cnt=0 twc=0/4/1/1 imm/late=0/0 hold/tw2/anch=0/0/0 iedly=3 off0/ov/lrtw2=1/0/1 a4cy/early=0/0 a4used/dly/hold/cl=4/0/0/0 done/rd/t4/br/lg/twp=0/0/0/0/0/0
 683  55 T2 CODE 6c517 - |   41   0   2   2 |   0   0    0 | fl=0 ext=0 evd=0 ff=0 late=0 pf=1 own/dhi=0/0 law=0/0/0/13/0 want/fire=0/0/0 |  0f/39 q=06 02ccf |   1   0    2   48 dly=0 occ/age=4/0 g=1 popsr=00 a4cnt=0 twc=0/0/1/1 imm/late=0/0 hold/tw2/anch=0/0/0 iedly=2 off0/ov/lrtw2=0/0/1 a4cy/early=0/0 a4used/dly/hold/cl=0/3/0/0 done/rd/t4/br/lg/twp=0/0/0/0/0/0
 684  55 T3 CODE 6c517 - |   41   0   2   2 |   0   0    0 | fl=0 ext=0 evd=0 ff=0 late=0 pf=1 own/dhi=0/0 law=0/0/0/13/0 want/fire=0/0/0 |  0f/39 q=06 02ccf |   1   0    1   48 dly=0 occ/age=4/0 g=0 popsr=00 a4cnt=0 twc=0/0/1/1 imm/late=0/0 hold/tw2/anch=0/0/0 iedly=1 off0/ov/lrtw2=0/0/1 a4cy/early=0/0 a4used/dly/hold/cl=0/3/0/0 done/rd/t4/br/lg/twp=0/0/0/0/0/0
 685  55 Tw CODE 6c517 - |   41   0   2   2 |   0   0    0 | fl=0 ext=0 evd=0 ff=0 late=0 pf=1 own/dhi=0/0 law=0/0/0/13/0 want/fire=0/0/0 |  0f/39 q=06 02ccf |   1   0    0   48 dly=0 occ/age=4/0 g=0 popsr=00 a4cnt=0 twc=0/0/1/1 imm/late=0/0 hold/tw2/anch=0/0/0 iedly=0 off0/ov/lrtw2=0/0/1 a4cy/early=0/0 a4used/dly/hold/cl=0/3/0/0 done/rd/t4/br/lg/twp=0/0/0/0/0/0
 686  55 Tw CODE 6c517 S |   48   1   2   2 |   0   0    0 | fl=0 ext=0 evd=0 ff=0 late=0 pf=1 own/dhi=0/0 law=0/0/0/13/0 want/fire=0/0/0 |  0f/39 q=06 02ccf |   1   0    0   48 dly=0 occ/age=3/0 g=0 popsr=00 a4cnt=0 twc=1/0/1/1 imm/late=0/0 hold/tw2/anch=0/0/0 iedly=0 off0/ov/lrtw2=0/0/1 a4cy/early=0/0 a4used/dly/hold/cl=0/3/0/0 done/rd/t4/br/lg/twp=0/0/0/0/0/1
 687  55 Tw CODE 6c517 - |   41   0   1   1 |   0   0    0 | fl=0 ext=0 evd=0 ff=0 late=0 pf=1 own/dhi=0/0 law=0/0/0/13/0 want/fire=0/0/0 |  0f/39 q=0f 02ccf |   1   7   10   44 dly=0 occ/age=3/0 g=0 popsr=01 a4cnt=0 twc=1/1/1/1 imm/late=0/0 hold/tw2/anch=0/0/0 iedly=10 off0/ov/lrtw2=1/0/1 a4cy/early=0/0 a4used/dly/hold/cl=1/2/0/0 done/rd/t4/br/lg/twp=0/0/0/0/1/1
 688  55 Tw CODE 6c517 - |   41   0   1   1 |   0   0    0 | fl=0 ext=0 evd=0 ff=0 late=0 pf=1 own/dhi=0/0 law=0/0/0/13/0 want/fire=0/0/0 |  0f/39 q=0f 02ccf |   1   7    9   44 dly=0 occ/age=3/0 g=0 popsr=02 a4cnt=0 twc=1/2/1/1 imm/late=1/0 hold/tw2/anch=0/0/0 iedly=9 off0/ov/lrtw2=1/0/1 a4cy/early=0/0 a4used/dly/hold/cl=2/1/0/0 done/rd/t4/br/lg/twp=0/0/0/0/1/1
 689  55 Tw CODE 6c517 - |   41   0   1   1 |   0   0    0 | fl=0 ext=0 evd=0 ff=0 late=0 pf=1 own/dhi=0/0 law=0/0/0/13/0 want/fire=0/0/0 |  0f/39 q=0f 02ccf |   1   7    8   44 dly=0 occ/age=3/0 g=0 popsr=04 a4cnt=0 twc=1/3/1/1 imm/late=2/0 hold/tw2/anch=0/0/0 iedly=8 off0/ov/lrtw2=1/0/1 a4cy/early=0/0 a4used/dly/hold/cl=3/0/0/0 done/rd/t4/br/lg/twp=0/0/0/0/1/1
 690  55 Tw CODE 6c517 - |   41   0   1   1 |   0   0    0 | fl=0 ext=0 evd=0 ff=0 late=0 pf=1 own/dhi=0/0 law=0/0/0/13/0 want/fire=0/0/0 |  0f/39 q=0f 02ccf |   1   7    7   44 dly=0 occ/age=3/0 g=0 popsr=08 a4cnt=0 twc=1/4/1/1 imm/late=3/0 hold/tw2/anch=0/0/0 iedly=7 off0/ov/lrtw2=1/0/1 a4cy/early=0/0 a4used/dly/hold/cl=4/0/0/0 done/rd/t4/br/lg/twp=0/0/0/0/1/1
 691  55 T4 PASV 6c517 - |   41   0   1   1 |   0   0    0 | fl=0 ext=0 evd=0 ff=0 late=0 pf=1 own/dhi=0/0 law=0/0/0/6/0 want/fire=0/0/0 |  0f/39 q=0f 02ccf |   1   7    6   44 dly=0 occ/age=3/0 g=1 popsr=10 a4cnt=0 twc=1/5/1/1 imm/late=4/0 hold/tw2/anch=0/0/0 iedly=6 off0/ov/lrtw2=1/0/1 a4cy/early=0/0 a4used/dly/hold/cl=5/0/0/0 done/rd/t4/br/lg/twp=0/0/1/0/1/1
 692  55 Ti CODE 00524 - |   41   0   1   1 |   0   0    0 | fl=0 ext=1 evd=0 ff=0 late=0 pf=1 own/dhi=0/0 law=0/0/0/6/0 want/fire=0/1/4 |  0f/39 q=0f 02ccf |   1   7    5   44 dly=0 occ/age=3/0 g=0 popsr=20 a4cnt=0 twc=0/5/1/1 imm/late=5/0 hold/tw2/anch=0/0/0 iedly=5 off0/ov/lrtw2=1/0/1 a4cy/early=0/0 a4used/dly/hold/cl=5/0/0/0 done/rd/t4/br/lg/twp=0/0/0/0/1/0
 693  56 T1 CODE 00524 - |   41   0   1   3 |   0   0    0 | fl=0 ext=0 evd=0 ff=0 late=0 pf=0 own/dhi=0/0 law=0/0/0/6/0 want/fire=0/0/0 |  0f/39 q=0f 02ccf |   1   7    4   44 dly=0 occ/age=5/2 g=0 popsr=40 a4cnt=0 twc=0/5/1/1 imm/late=6/0 hold/tw2/anch=0/0/0 iedly=4 off0/ov/lrtw2=1/0/1 a4cy/early=0/0 a4used/dly/hold/cl=5/0/0/0 done/rd/t4/br/lg/twp=0/0/0/0/1/0
